word_rbf_noname_mosaic_train.txt	1.0	0.9988	0.9992	0.8364	0.865	0.8861	0.9014	0.9128	0.9222	0.9297	0.9356	0.9411	0.9452	0.9491	0.9524	0.9553	0.9579	0.9602	0.9622	0.9631	0.9631	0.9631	0.9631
zi_stroke_rbf_name_sum_train.txt	1.0	1.0	1.0	1.0	1.0	1.0	0.8189	0.8389	0.8549	0.868	0.8789	0.8882	0.8962	0.9031	0.9091	0.9144	0.9192	0.9234	0.9272	0.9307	0.9338	0.9367	0.9393
word_linear_noname_sum_train.txt	0.9482	0.9348	0.9281	0.9094	0.9128	0.9232	0.9299	0.9363	0.9418	0.9453	0.9485	0.952	0.9533	0.9558	0.958	0.9596	0.9611	0.963	0.9646	0.9654	0.9654	0.9654	0.9654
word_rbf_name_mosaic_train.txt	1.0	0.9988	0.9992	0.8317	0.8575	0.8777	0.8938	0.9062	0.916	0.9238	0.9303	0.9359	0.9407	0.9448	0.9484	0.9516	0.9543	0.9568	0.9591	0.9597	0.9597	0.9597	0.9597
stroke_joint_linear_noname_mosaic_train.txt	0.9194	0.8941	0.8454	0.8325	0.8275	0.827	0.8427	0.8602	0.8743	0.8859	0.8955	0.9037	0.9102	0.9163	0.9216	0.9262	0.9303	0.934	0.9372	0.9402	0.9429	0.9454	0.9473
stroke_joint_rbf_name_mosaic_train.txt	1.0	1.0	1.0	1.0	1.0	1.0	0.8189	0.8389	0.8549	0.868	0.8789	0.8882	0.8962	0.9031	0.9091	0.9144	0.9192	0.9234	0.9272	0.9307	0.9338	0.9367	0.9393
stroke_seq_linear_noname_mosaic_train.txt	0.9412	0.8813	0.8428	0.8232	0.8129	0.8198	0.8424	0.8601	0.8741	0.8857	0.8954	0.9035	0.9101	0.9162	0.9215	0.9261	0.9302	0.9339	0.9372	0.9402	0.9429	0.9454	0.9473
stroke_seq_linear_name_mosaic_train.txt	0.9286	0.8952	0.8523	0.8088	0.7865	0.7976	0.8231	0.8416	0.8573	0.8692	0.8801	0.8893	0.897	0.9039	0.9099	0.9152	0.9199	0.9241	0.9279	0.9313	0.9344	0.9372	0.9398
zi_linear_noname_mosaic_train.txt	1.0	0.9937	0.9634	0.9599	0.9519	0.9503	0.9515	0.952	0.9546	0.9556	0.9582	0.9586	0.9604	0.9619	0.9621	0.9636	0.9638	0.9646	0.9661	0.9678	0.9673	0.9682	0.969
stroke_joint_linear_name_mosaic_train.txt	0.9333	0.9029	0.8542	0.8277	0.7998	0.8091	0.8233	0.8418	0.8575	0.8692	0.8801	0.8894	0.897	0.904	0.9099	0.9152	0.92	0.9241	0.9279	0.9313	0.9344	0.9372	0.9398
zi_rbf_name_sum_train.txt	1.0	1.0	1.0	1.0	1.0	1.0	0.8193	0.8392	0.8552	0.8683	0.8792	0.8885	0.8964	0.9033	0.9093	0.9146	0.9194	0.9236	0.9274	0.9309	0.934	0.9368	0.9395
zi_rbf_noname_sum_train.txt	1.0	1.0	1.0	1.0	1.0	0.8159	0.8393	0.8574	0.8719	0.8837	0.8935	0.9017	0.9088	0.915	0.9203	0.925	0.9292	0.933	0.9364	0.9394	0.9422	0.9447	0.947
zi_rbf_name_mosaic_train.txt	1.0	1.0	1.0	1.0	1.0	1.0	0.8189	0.8389	0.8549	0.868	0.8789	0.8882	0.8962	0.9031	0.9091	0.9144	0.9192	0.9234	0.9272	0.9307	0.9338	0.9367	0.9393
zi_stroke_rbf_noname_mosaic_train.txt	1.0	1.0	1.0	1.0	1.0	0.8154	0.8388	0.857	0.8715	0.8833	0.8932	0.9015	0.9086	0.9147	0.9201	0.9248	0.929	0.9328	0.9362	0.9392	0.942	0.9446	0.9469
zi_linear_name_mosaic_train.txt	1.0	0.9582	0.9401	0.9332	0.9218	0.9244	0.9251	0.9268	0.9326	0.9359	0.9372	0.9411	0.9443	0.9452	0.9471	0.9482	0.9487	0.95	0.9519	0.9533	0.9554	0.9562	0.958
